CoC_Code,CoC_Name,Homeless_Count,Sheltered_Count,Unsheltered_Count,Year,State,Area_Name,Total_Pop,Poverty_Count,Unemployed_Count,Vacant_Units,Total_Housing_Units,Rent_Burden_30_35,Rent_Burden_35_40,Rent_Burden_40_50,Rent_Burden_50_Plus,Total_Pop_MOE,Poverty_Count_MOE,Unemployed_Count_MOE,Vacant_Units_MOE,Total_Housing_Units_MOE,Rent_Burden_30_35_MOE,Rent_Burden_35_40_MOE,Rent_Burden_40_50_MOE,Rent_Burden_50_Plus_MOE,Poverty_Rate,Unemployment_Rate,Vacancy_Rate,Rent_Burden_Rate
FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",3890.0,1870.0,2020.0,2011,FL,"St. Petersburg, Clearwater, Largo/Pinellas County",916806,113151.0,41558.0,102064,503662,12278.0,8235.0,12744.0,31292.0,0.0,3601.0,1391.0,2634.0,670.0,911.0,731.0,825.0,1328.0,0.12341869490382916,0.045329109975283756,0.20264383654117246,0.07040638913794194
FL-503,"Lakeland, Winterhaven/Polk County CoC",1100.0,498.0,602.0,2011,FL,"Lakeland, Winterhaven/Polk County",598376,96003.0,29056.0,57984,279959,5437.0,4033.0,5882.0,16704.0,0.0,3831.0,1265.0,2056.0,588.0,582.0,443.0,692.0,1012.0,0.16043925558511704,0.0485580972498897,0.2071160419918631,0.053571667312860144
FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2210.0,535.0,1675.0,2011,FL,"Deltona, Daytona Beach/Volusia, Flagler Counties",590520,84774.0,25542.0,67652,301266,4846.0,3544.0,5273.0,16927.0,0.0,3787.101530194299,1213.3276556643716,2135.270708832957,585.9590429373029,531.7377173005503,437.1555787131167,643.5067987208838,975.1210181305703,0.14355821987400935,0.04325340377971957,0.22455902757031992,0.0518018018018018
FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",2764.0,475.0,2289.0,2011,FL,"Fort Walton Beach/Okaloosa, Walton Counties",236282,28453.0,10114.0,42645,136708,2393.0,2231.0,2489.0,7141.0,0.0,1967.5560983107953,845.1514657148741,1199.1738823039802,380.8017857100988,359.76242160625947,400.2923931328198,384.77525907989457,694.6056435129217,0.12041966802380207,0.0428047841138978,0.31194224185855984,0.06032622036380258
FL-506,Tallahassee/Leon County CoC,787.0,728.0,59.0,2011,FL,Tallahassee/Leon County,425665,86722.0,22042.0,30276,193455,4483.0,3782.0,4909.0,20676.0,0.0,3306.189347269754,1227.7377570149092,1290.9577839728145,869.039124550788,552.2635240535084,507.7686481065959,534.5278290229612,1143.3590862017058,0.20373298250972008,0.05178250502155451,0.15650151197953013,0.07952262929768715
FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",4515.0,2127.0,2388.0,2011,FL,"Orlando/Orange, Osceola, Seminole Counties",1818056,243198.0,99589.0,136886,789034,22617.0,18416.0,25942.0,70608.0,0.0,6553.657070674358,2877.6869183425774,3136.1951469894216,929.2717578835591,1267.2983074241045,1058.0085065820597,1272.2244298864882,2113.1741527853305,0.13376815675644754,0.05477774061965088,0.17348555322077375,0.07567588677136458
FL-508,"Gainesville/Alachua, Putnam Counties CoC",1179.0,439.0,740.0,2011,FL,"Gainesville/Alachua, Putnam Counties",406898,88453.0,17576.0,29623,187457,4601.0,3356.0,5151.0,18530.0,0.0,3146.2757348967366,1081.8387125630143,1231.7256187966539,774.3926652545206,533.9157236868006,472.50714280315384,483.13766154171833,1001.8238368096459,0.2173837177867672,0.0431951004920152,0.1580255738649397,0.07775413002767279
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",1683.0,194.0,1489.0,2011,FL,"Fort Pierce/St. Lucie, Indian River, Martin Counties",557177,74976.0,32980.0,69390,290073,5338.0,3310.0,5995.0,14800.0,0.0,3600.3270684758627,1509.9139048303384,1856.5239023508423,362.12981097943316,604.0082780889679,437.1658724100041,654.3042105932071,953.4537220022795,0.1345640613306005,0.05919124443399494,0.23921564571676784,0.05284317191843885
FL-510,"Jacksonville-Duval, Clay Counties CoC",3025.0,1593.0,1432.0,2011,FL,"Jacksonville-Duval, Clay Counties",1121748,150833.0,57438.0,70051,496128,12950.0,9157.0,14102.0,33848.0,0.0,4805.555222864471,1848.0589817427365,2446.098117410665,676.1760125884384,815.9865194964926,745.9765411861154,986.6620495387466,1488.035281839782,0.1344624639402076,0.051204013735705343,0.14119541731166152,0.062453420910935434
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",733.0,455.0,278.0,2011,FL,"Pensacola/Escambia, Santa Rosa Counties",447741,62661.0,22535.0,32686,200570,5185.0,3478.0,4352.0,12830.0,0.0,2728.8504905912305,1129.0668713588225,1358.8362668106854,667.2218521601342,615.4421175057813,478.8695020566668,522.6671981289815,860.2377578321008,0.1399492117094481,0.050330436569355944,0.16296554818766515,0.05772310331195937
FL-512,St. Johns County CoC,1391.0,190.0,1201.0,2011,FL,St. Johns County,186077,17402.0,6725.0,16766,88573,1262.0,938.0,1529.0,4056.0,0.0,1711.0,728.0,913.0,247.0,248.0,180.0,357.0,472.0,0.0935204243404612,0.036140952401425216,0.18929019001275785,0.0418375188765941
FL-513,"Palm Bay, Melbourne/Brevard County CoC",1907.0,690.0,1217.0,2011,FL,"Palm Bay, Melbourne/Brevard County",542320,60030.0,27661.0,49182,268851,5423.0,3797.0,5679.0,12941.0,0.0,2812.0,1500.0,2142.0,417.0,572.0,498.0,580.0,979.0,0.11069110488272607,0.051004941731818854,0.18293404153229856,0.05133500516300339
FL-514,Ocala/Marion County CoC,1032.0,432.0,600.0,2011,FL,Ocala/Marion County,330100,52945.0,17197.0,29287,163264,2398.0,2017.0,3117.0,7915.0,0.0,2528.0,1207.0,1412.0,265.0,430.0,341.0,390.0,761.0,0.1603907906694941,0.05209633444410785,0.1793843100744806,0.04679491063314147
FL-515,"Panama City/Bay, Jackson Counties CoC",411.0,296.0,115.0,2011,FL,"Panama City/Bay, Jackson Counties",292136,40693.0,11441.0,43648,154576,2716.0,2156.0,2575.0,7289.0,0.0,2161.5781272024383,915.3775177488247,1338.7669700138258,761.5306953760958,424.8376160369983,393.49078769394333,419.59861772889576,653.7706019698347,0.139294712051921,0.03916326642385738,0.28237242521478106,0.05044225976942246
FL-517,"Hendry, Hardee, Highlands Counties CoC",1319.0,114.0,1205.0,2011,FL,"Hendry, Hardee, Highlands Counties",253090,54587.0,13424.0,32193,119248,1689.0,1084.0,1847.0,5096.0,0.0,3243.4318244723445,1015.1349663960946,1238.1498293825348,526.7902808518775,323.1145307781747,266.58019431308094,345.7036302962409,507.9419258143592,0.2156821683985934,0.05304042040380892,0.26996679189588085,0.03838950570943143
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",1179.0,83.0,1096.0,2011,FL,"Columbia, Hamilton, Lafayette, Suwannee Counties",131827,22096.0,7286.0,9715,56567,896.0,618.0,1240.0,2795.0,0.0,1842.0480449760262,726.9573577590367,831.5587772370634,404.47125979480916,216.0462913359079,192.88079220077876,274.2954611363447,424.4231379178096,0.16761361481335388,0.05526940611559089,0.17174324252656142,0.042093046189323885
FL-519,Pasco County CoC,4502.0,343.0,4159.0,2011,FL,Pasco County,461898,63670.0,23256.0,42998,227268,3640.0,3179.0,4055.0,10189.0,0.0,2590.0,1110.0,1615.0,275.0,457.0,435.0,522.0,730.0,0.13784428596789766,0.05034877830170297,0.18919513525881337,0.045600976839042386
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",1715.0,330.0,1385.0,2011,FL,"Citrus, Hernando, Lake, Sumter Counties",699081,85971.0,33602.0,67129,356400,4056.0,3070.0,5534.0,14270.0,0.0,3953.5051536579535,1502.8063747535807,2081.551584755948,1141.279545072109,522.7035488687636,476.1407354973947,565.1380362353962,984.6847211163581,0.12297716573615933,0.04806596088293059,0.18835297418630753,0.038522002457512076
FL-600,Miami-Dade County CoC,3817.0,3028.0,789.0,2011,FL,Miami-Dade County,2474676,434174.0,123923.0,161386,986723,32023.0,24843.0,38494.0,119714.0,0.0,8905.0,2837.0,3567.0,1001.0,1391.0,1360.0,1506.0,2619.0,0.17544680596571025,0.050076454453027386,0.16355755363967395,0.08690996316285445
FL-601,Ft Lauderdale/Broward County CoC,3801.0,2533.0,1268.0,2011,FL,Ft Lauderdale/Broward County,1742012,223485.0,99062.0,144189,809226,19716.0,15149.0,23871.0,64867.0,0.0,6707.0,2948.0,3187.0,560.0,1045.0,953.0,1149.0,2094.0,0.12829130912990266,0.05686642801542125,0.17818137331227618,0.07095416105055534
FL-602,Punta Gorda/Charlotte County CoC,828.0,192.0,636.0,2011,FL,Punta Gorda/Charlotte County,160095,17856.0,8402.0,29318,100377,1344.0,960.0,1472.0,3403.0,0.0,1466.0,833.0,1255.0,277.0,318.0,217.0,325.0,401.0,0.11153377682001311,0.05248133920484712,0.2920788626876675,0.044842124988288205
FL-603,"Ft Myers, Cape Coral/Lee County CoC",969.0,513.0,456.0,2011,FL,"Ft Myers, Cape Coral/Lee County",615955,82069.0,33994.0,126301,369318,6188.0,4633.0,7188.0,16353.0,0.0,4529.0,1702.0,2699.0,354.0,617.0,539.0,701.0,1023.0,0.13323862944533285,0.05518909660608324,0.34198441451540407,0.05578654284809767
FL-604,Monroe County CoC,904.0,346.0,558.0,2011,FL,Monroe County,73068,8299.0,2452.0,24546,52818,1230.0,940.0,1180.0,2813.0,0.0,1142.0,386.0,737.0,198.0,257.0,198.0,264.0,345.0,0.11357913176766847,0.03355778179230306,0.4647279336589799,0.084346088575026
FL-605,West Palm Beach/Palm Beach County CoC,2148.0,751.0,1397.0,2011,FL,West Palm Beach/Palm Beach County,1309401,171135.0,67896.0,138306,661865,11814.0,10064.0,15574.0,43813.0,0.0,5081.0,2301.0,3070.0,624.0,973.0,820.0,1023.0,1598.0,0.130697166108778,0.05185271738756882,0.2089640636685729,0.06206272944651791
FL-606,Naples/Collier County CoC,390.0,285.0,105.0,2011,FL,Naples/Collier County,320087,42750.0,13672.0,76845,196399,2813.0,1932.0,3270.0,7371.0,0.0,2986.0,1266.0,1577.0,323.0,361.0,295.0,502.0,690.0,0.1335574390712525,0.042713387297828406,0.3912698129827545,0.0480681814631647
GA-501,Georgia Balance of State CoC,11168.0,2313.0,8855.0,2011,GA,Georgia Balance of State,26863,4095.0,1302.0,1254,9587,150.0,176.0,161.0,470.0,0.0,979.0,341.0,287.0,169.0,98.0,123.0,153.0,196.0,0.1524401593269553,0.04846815322190373,0.13080212788150622,0.035625209395823254
GA-501,Georgia Balance of State CoC,11168.0,2313.0,8855.0,2011,GA,Georgia Balance of State,6292473,1002935.0,288079.0,365848,2596969,52526.0,39044.0,53588.0,150509.0,407.29350596345137,12235.308945833774,4558.8449194944105,4579.8994530447935,1999.5627021926568,1884.6641610642464,1600.9562767296302,1854.5228496839827,2979.2722265680927,0.15938646061731215,0.04578152341694593,0.1408749969676188,0.04698740860707706
GA-503,Athens-Clarke County CoC,407.0,278.0,129.0,2011,GA,Athens-Clarke County,116131,36199.0,3967.0,9595,50944,1700.0,1172.0,1883.0,6948.0,0.0,1910.0,402.0,725.0,390.0,297.0,268.0,279.0,530.0,0.31170832938664095,0.0341596989606565,0.18834406407035176,0.10077412577175776
GA-504,Augusta-Richmond County CoC,497.0,492.0,5.0,2011,GA,Augusta-Richmond County,199100,45117.0,10797.0,13069,86283,2398.0,1608.0,3142.0,7472.0,0.0,2189.0,743.0,1020.0,345.0,329.0,325.0,389.0,544.0,0.2266047212456052,0.054229030637870414,0.15146668521029635,0.07343043696634857
GA-505,Columbus-Muscogee CoC,486.0,261.0,225.0,2011,GA,Columbus-Muscogee,52490,10964.0,2962.0,4017,24470,879.0,469.0,693.0,1517.0,0.0,1106.0,419.0,503.0,99.0,241.0,140.0,227.0,211.0,0.20887788150123834,0.056429796151647935,0.1641601961585615,0.06778433987426176
GA-505,Columbus-Muscogee CoC,486.0,261.0,225.0,2011,GA,Columbus-Muscogee,188548,33164.0,8648.0,10431,82518,2822.0,2186.0,3216.0,7753.0,0.0,1831.0,717.0,846.0,758.0,422.0,324.0,446.0,582.0,0.17589155016229288,0.04586630460148079,0.12640878353813714,0.08473704308717143
GA-506,Marietta/Cobb County CoC,370.0,321.0,49.0,2011,GA,Marietta/Cobb County,684468,76183.0,32569.0,26563,285273,7751.0,5515.0,6856.0,19131.0,0.0,3728.0,1513.0,1260.0,351.0,710.0,676.0,711.0,1036.0,0.11130250062822514,0.047582940327378344,0.09311431505960957,0.057348188666234215
GA-507,Savannah/Chatham County CoC,1242.0,631.0,611.0,2011,GA,Savannah/Chatham County,261322,45790.0,9853.0,17624,118282,3840.0,2824.0,3752.0,10320.0,0.0,2678.0,751.0,863.0,408.0,443.0,380.0,480.0,681.0,0.17522443575359137,0.03770444126403441,0.1489998478213084,0.079350379990969
HI-500,Hawaii Balance of State CoC,1954.0,720.0,1234.0,2011,HI,Hawaii Balance of State,402210,48841.0,17750.0,42066,180285,4195.0,2954.0,4819.0,12355.0,17.0,2726.317296280827,1081.3334360871304,1277.6513608962346,336.2305756471294,479.06784488212105,460.77109284329026,554.2733982431414,823.2745593057033,0.12143159046269361,0.04413117525670669,0.23333055994675098,0.06047338455035926
HI-501,Honolulu City and County CoC,4234.0,2912.0,1322.0,2011,HI,Honolulu City and County,944287,85542.0,25524.0,28763,336011,12073.0,10262.0,12832.0,33934.0,0.0,3375.0,1312.0,1225.0,300.0,806.0,700.0,828.0,1170.0,0.09058898406946193,0.027029917811004493,0.08560136424105164,0.07317796390292358
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",366.0,337.0,29.0,2011,IA,"Sioux City/Dakota, Woodbury Counties",101566,14845.0,3107.0,2814,41530,1336.0,712.0,978.0,2790.0,0.0,1223.0,316.0,408.0,186.0,271.0,181.0,228.0,344.0,0.1461611169092019,0.03059094578894512,0.06775824705032507,0.05726325738928382
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",366.0,337.0,29.0,2011,IA,"Sioux City/Dakota, Woodbury Counties",20802,3080.0,562.0,351,7652,412.0,174.0,149.0,519.0,0.0,698.0,171.0,126.0,61.0,163.0,91.0,76.0,184.0,0.14806268628016536,0.027016633016056148,0.04587036069001568,0.06028266512835304
IA-501,Iowa Balance of State CoC,1782.0,1754.0,28.0,2011,IA,Iowa Balance of State,2348271,272527.0,68664.0,93438,1043608,18040.0,12404.0,17695.0,52024.0,0.0,4686.323398998409,1685.0246289001238,2046.277596026502,1139.685921646837,860.0348830134741,744.5891484570535,867.2842671235309,1416.890256865365,0.11605432252069714,0.0292402367529131,0.08953361798683031,0.04265393559772275
IA-502,Des Moines/Polk County CoC,986.0,922.0,64.0,2011,IA,Des Moines/Polk County,489965,48609.0,15561.0,14150,208074,4430.0,2965.0,4280.0,11920.0,0.0,2313.737236593646,906.047460125572,956.7152136346532,340.4849482723135,450.9944567286831,374.30068127108717,439.52360573693875,821.292883203063,0.09920912718255386,0.03175941138652761,0.06800465219104741,0.04815650097455941
ID-500,Boise/Ada County CoC,838.0,741.0,97.0,2011,ID,Boise/Ada County,388174,42464.0,15855.0,10328,158081,3711.0,3027.0,4301.0,10050.0,0.0,2164.0,1168.0,935.0,269.0,410.0,417.0,570.0,695.0,0.10939424072709661,0.04084508493613689,0.06533359480266446,0.05432872886901235
ID-501,Idaho Balance of State CoC,1361.0,844.0,517.0,2011,ID,Idaho Balance of State,1161813,174270.0,44016.0,76026,503770,10067.0,7693.0,10569.0,24500.0,173.9482681718907,4322.524262511432,1506.7362078346694,1742.2014808856063,634.5124112261319,726.5645188143995,678.7562154411553,808.0420781122725,1149.7008306511743,0.14999832158875825,0.03788561498278983,0.15091410762848126,0.045471173071742185
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",740.0,568.0,172.0,2011,IL,"Rockford/DeKalb, Winnebago, Boone Counties",348977,54256.0,19723.0,14582,145557,3184.0,2438.0,2941.0,9910.0,0.0,2455.2280953100876,1003.9940238865967,1024.6911729882327,287.31341771661135,407.7658641916952,336.17406205714326,378.1137395017536,670.0044775969784,0.15547156402857495,0.05651661857371689,0.10018068522984123,0.05293472062628769
IL-502,"Waukegan, North Chicago/Lake County CoC",464.0,461.0,3.0,2011,IL,"Waukegan, North Chicago/Lake County",1008145,76950.0,46548.0,26608,374916,6648.0,4200.0,6610.0,16966.0,0.0,3564.2425562803664,1648.8838649219658,1333.5130295576419,417.8719899682198,663.874235077699,500.9590801652366,567.0432082302018,928.8110679788435,0.07632830594805311,0.04617192963313809,0.07097056407301902,0.034145881792797664
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",231.0,205.0,26.0,2011,IL,"Champaign, Urbana, Rantoul/Champaign County",199443,39710.0,7899.0,7951,86851,2582.0,2366.0,3069.0,11756.0,0.0,2097.0,648.0,647.0,777.0,354.0,325.0,388.0,773.0,0.19910450604934743,0.039605300762623905,0.09154759300411049,0.09914110798574029
IL-504,Madison County CoC,256.0,207.0,49.0,2011,IL,Madison County,268473,34689.0,10899.0,10114,116906,1983.0,2012.0,2531.0,7230.0,0.0,2257.0,744.0,890.0,416.0,357.0,346.0,366.0,563.0,0.12920852376216602,0.04059626107653284,0.086513951379741,0.05123792709136487
IL-506,"Joliet, Bolingbrook/Will County CoC",353.0,320.0,33.0,2011,IL,"Joliet, Bolingbrook/Will County",160227,7840.0,6756.0,4086,59239,734.0,569.0,825.0,2180.0,0.0,912.2686007969363,643.7833486507709,555.612274882404,105.89145385724005,212.5323504786977,171.20747647226156,258.48984506165806,393.21495393741066,0.04893057973999388,0.04216517815349473,0.06897483077026959,0.026886854275496638
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",313.0,304.0,9.0,2011,IL,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties",396061,46175.0,14797.0,13124,171484,3761.0,2203.0,3332.0,8710.0,0.0,2014.7741808947226,758.0692580496851,872.4133194764968,433.0461869131282,396.53877490101775,282.8798331447472,395.55783395099127,531.8110566733264,0.11658557646423152,0.03736040660403322,0.07653192134543164,0.04546269387796324
IL-508,"East St. Louis, Belleville/St. Clair County CoC",370.0,185.0,185.0,2011,IL,"East St. Louis, Belleville/St. Clair County",268086,43026.0,12101.0,12348,115846,3065.0,1840.0,2818.0,8098.0,0.0,2327.0,898.0,802.0,371.0,437.0,297.0,401.0,710.0,0.1604932745462277,0.04513850033198302,0.10658978298775962,0.059014644554359424
IL-511,Cook County CoC,1257.0,1024.0,233.0,2011,IL,Cook County,674166,47306.0,30539.0,14495,236217,2796.0,2161.0,3388.0,8544.0,0.0,2405.0,1338.0,948.0,325.0,395.0,339.0,465.0,730.0,0.0701696614780336,0.04529893231043986,0.06136306870377661,0.025051693499820518
IL-512,Bloomington/Central Illinois CoC,635.0,419.0,216.0,2011,IL,Bloomington/Central Illinois,537126,69290.0,22146.0,21884,226069,3848.0,2842.0,4464.0,12962.0,0.0,2559.4022739694515,1011.9199573088773,916.8173209533074,1139.8315665044552,415.40823294682065,337.08010917287896,470.3785709404713,751.2190093441459,0.12900138887337423,0.04123054925659901,0.09680230372143019,0.0448982175504444
IL-513,Springfield/Sangamon County CoC,227.0,227.0,0.0,2011,IL,Springfield/Sangamon County,196393,25838.0,8010.0,7350,89772,2015.0,1387.0,1552.0,6114.0,0.0,1858.0,687.0,747.0,223.0,274.0,241.0,275.0,530.0,0.1315627339059946,0.040785567713716886,0.0818740810052132,0.056356387447617784
IL-515,South Central Illinois CoC,160.0,160.0,0.0,2011,IL,South Central Illinois,411523,54572.0,16594.0,19672,182402,2744.0,2164.0,2373.0,8012.0,0.0,2090.6836202543896,832.7292477150061,896.6526640790179,920.7687005974954,319.69516730785904,315.42510997065534,288.7057325374749,569.3215260290094,0.13260984197724063,0.04032338411218814,0.10784969463054134,0.03716195692585834
IL-516,Decatur/Macon County CoC,206.0,165.0,41.0,2011,IL,Decatur/Macon County,110712,16039.0,4771.0,5932,50500,953.0,1067.0,1057.0,2718.0,0.0,1320.0,484.0,554.0,193.0,192.0,255.0,212.0,324.0,0.14487137798973915,0.04309379290411157,0.11746534653465346,0.05234301611388106
IL-517,"Aurora, Elgin/Kane County CoC",444.0,401.0,43.0,2011,IL,"Aurora, Elgin/Kane County",6606815,911133.0,355459.0,274504,2714454,76429.0,56271.0,75618.0,236724.0,0.0,12518.742348974198,4438.288634147176,4960.814550051231,1073.2776900690706,2058.4280410060487,1792.8594479211135,2237.428881551322,3607.6314944849896,0.13790805403208656,0.05380186973602258,0.10112678277104714,0.06736105067267663
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",313.0,285.0,28.0,2011,IL,"Rock Island, Moline/Northwestern Illinois",675029,76538.0,29059.0,30728,303890,5325.0,4279.0,5132.0,13074.0,0.0,2664.303661371954,1128.708997040424,1174.7829586778998,823.366261149921,460.7244295671763,444.33208301899606,446.60720997314854,690.118830347354,0.11338475828445889,0.043048520878362265,0.10111553522656225,0.04119823000197029
IL-519,West Central Illinois CoC,160.0,137.0,23.0,2011,IL,West Central Illinois,229607,31740.0,8381.0,12271,102892,1725.0,1094.0,1902.0,5576.0,0.0,1578.831213271387,578.0640102964377,673.506495885526,498.9899798593154,274.0802802100144,204.44314613114327,287.0487763429762,470.1680550611664,0.13823620360006444,0.03650150038979648,0.11926097267037282,0.04484619371360629
IL-520,Southern Illinois CoC,387.0,286.0,101.0,2011,IL,Southern Illinois,594715,90021.0,23036.0,33977,267622,4424.0,3183.0,4306.0,12521.0,0.0,2669.5145626124613,979.7412923828413,1186.67940068074,1027.914879744427,434.7516532458502,355.7569394966176,425.1141023301862,678.6081343455883,0.15136830246420555,0.03873451989608468,0.12695891967028122,0.041085225696341945
